activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300HW662MN1WU8550,12060,GA,13135.0,13135050746.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,3,2,1,1,1,2,2,1,415000.0,75.0,5.75,,3,,,,,,240,,,2,2,2,2,555000,1,3,3,5,1,,215.0,46,9,2,2.0,,,,,2.0,,,,,2,2,2.0,22.0,,,,2.0,22.0,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,1,1,2.0,,,,10,,,,7471,68.75,95700,135.75,1773,2228,17
2022,549300PFJ7GCGDLB2E65,12060,GA,13013.0,13013180107.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,1,1,1,1,2,2,2,245000.0,75.0,7.125,2.221,2,7710.06,,4935.31,3310.31,,360,,,2,2,2,2,325000,1,1,3,5,1,,70.0,30%-<36%,7,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,4312,29.29,95700,89.07,1112,1450,28
2022,549300BX448ALT10FI43,17980,GA,13215.0,13215010106.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,3,32,1,2,2,2,275000.0,90.0,2.75,-0.148,2,8167.5,,6063.0,4725.0,,360,,,2,2,2,2,305000,1,1,3,5,1,,98.0,46,1,9,2.0,,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,1,,,,,10,,,,5673,49.78,67500,116.59,983,1730,32
2022,549300VZVN841I2ILS84,12060,GA,13063.0,13063040417.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,6,2,2,1,1,2,2,2,245000.0,96.5,4.625,1.891,2,8439.23,,1590.0,,149.0,360,,,2,2,2,2,245000,1,1,3,5,1,,50.0,40,3,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,5178,94.61,95700,42.77,185,858,36
2022,549300J7XKT2BI5WX213,12020,GA,13219.0,13219030201.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,3,0,2,1,32,1,2,2,2,435000.0,72.5,,,3,,,,,,180,,,2,2,2,2,605000,1,1,3,5,1,,77.0,>60%,9,1,1.0,14.0,,,,2.0,,,,,2,2,3.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,2.0,,,,1,,,,3390,34.1,82300,269.16,1143,1292,27
2022,549300R0SXC1JU7ZU290,99999,GA,13233.0,13233010500.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,32,1,2,2,2,205000.0,61.538,6.0,1.084,2,3879.65,,2441.0,1166.0,,360,,,2,2,2,2,325000,1,1,3,5,1,,67.0,37,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,5993,38.41,64100,100.65,1371,2289,43
2022,B4TYDEB6GKMZO031MB27,99999,GA,13087.0,13087970400.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,155000.0,61.56,3.625,1.185,2,4739.53,,2982.53,1737.53,,240,,,2,2,2,2,255000,1,1,3,5,1,,75.0,41,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,2,7.0,,,,10,,,,5231,67.04,64100,79.27,915,2229,31
2022,X05BVSK68TQ7YTOSNR22,12060,GA,13217.0,13217100903.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,4,2,2,2,2,55000.0,66.259,10.74,4.36,2,0.0,,0.0,,,360,,,2,2,2,2,385000,1,1,3,5,1,,63.0,39,8,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,7253,71.68,95700,67.51,1573,2214,26
2022,IUGPUX5LWRZ3B6KIZ697,12060,GA,13035.0,13035150201.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,1,55000.0,68.17,5.8,,3,,,,,,120,,,2,2,1,2,85000,1,3,3,5,1,,169.0,,1,10,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,1,5,1,4,55-64,9999,No,,1,1,6,,,,,10,,,,5278,48.37,95700,46.58,976,1567,42
2022,5493005WWQ2221ORBN75,12060,GA,13121.0,13121011638.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,2,1,1,1,2,2,2,595000.0,90.0,7.125,2.04,2,15682.63,,12222.63,11124.6,,360,,,2,2,2,2,665000,1,2,3,5,1,,0.0,47,1,10,2.0,,,,,5.0,,,,,2,4,2.0,21.0,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4709,39.05,95700,134.99,1282,1672,29
2022,549300TINI6CL78UD591,99999,GA,13147.0,13147960300.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,115000.0,,5.8,,3,,,,,,,,1,1,2,2,2,255000,1,1,3,5,1,,20.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3125,24.58,64100,114.84,1017,1510,35
2022,549300FGXN1K3HLB1R50,46660,GA,13101.0,13101880100.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,2,1,2,2,2,65000.0,80.0,6.375,0.917,2,5995.19,,2658.44,2002.44,,360,,,2,2,2,2,85000,1,1,3,5,1,,35.0,48,2,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,45-54,9999,No,,1,1,3,,,,,10,,,,1611,37.06,63700,93.72,476,781,40
2022,549300KJKBXR3PD3QQ56,47580,GA,13225.0,13225040103.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,2,1,1,2,2,2,425000.0,88.523,6.125,1.035,2,19163.47,,9020.61,7330.61,1354.0,360,,,2,2,2,2,475000,1,1,3,5,1,,113.0,50%-60%,9,3,2.0,,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5208,42.47,80900,95.47,1293,1597,20
2022,549300FGXN1K3HLB1R50,12060,GA,13151.0,13151070321.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,32,1,2,2,2,325000.0,85.56,,,3,,,,,,360,,,2,2,2,2,375000,1,1,3,5,1,,149.0,44,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,3,2,,,,,4,,,,2410,48.05,95700,95.82,809,845,25
2022,DRMSV1Q0EKMEXLAU1P80,15260,GA,13127.0,13127000303.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,105000.0,69.51,7.0,-0.28,2,,,,,,300,,1,2,1,2,2,555000,1,1,3,5,1,,70.0,>60%,7,7,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,5,,,,,10,,,,3612,7.03,75000,186.74,1333,1710,31
2022,X05BVSK68TQ7YTOSNR22,12060,GA,13121.0,13121011510.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,2,2,2,2,105000.0,78.305,8.24,2.91,2,0.0,,0.0,,,360,,,2,2,2,2,595000,1,1,3,5,1,,134.0,30%-<36%,8,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,6164,29.4,95700,222.85,1912,1993,18
2022,549300KTR1JGH3K6LU06,23580,GA,13139.0,13139000307.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,25000.0,70.17,4.75,0.094,2,,,,,,240,,1,2,1,2,2,325000,1,1,3,5,1,,121.0,20%-<30%,8,8,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4234,25.89,87700,121.82,1171,1769,26
2022,5493005PKOSG7MYX0B34,12060,GA,13067.0,13067030327.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,405000.0,80.0,5.5,0.625,2,12506.32,,9969.0,8670.0,,360,,,2,2,2,2,515000,1,1,3,5,1,,124.0,36,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,2,1.0,,,,10,,,,5098,29.93,95700,140.96,1505,1861,38
2022,B4TYDEB6GKMZO031MB27,12060,GA,13063.0,13063040308.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,2,1,2,1,2,55000.0,50.0,2.49,1.765,2,,,,,,360,36,1,2,2,2,2,105000,1,1,3,5,1,,23.0,30%-<36%,8,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4654,85.11,95700,35.27,580,1357,56
2022,KB1H1DSPRFMYMCUFXT09,12060,GA,13113.0,13113140308.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,3,2,1,1,1,2,2,2,505000.0,69.178,5.25,0.106,2,3761.8,,735.0,,,360,,,2,2,2,2,735000,1,1,3,5,1,,131.0,45,9,1,2.0,,,,,2.0,,,,,2,2,5.0,,,,,2.0,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,2447,23.95,95700,174.03,582,780,31
2022,549300DD5QQUHO6PCH70,16860,GA,13295.0,13295020301.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,32,1,2,2,2,205000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,24.0,>60%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,3,,,,5148,16.47,75200,72.93,1419,2319,41
2022,549300FGXN1K3HLB1R50,19140,GA,13213.0,13213010203.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,2,2,55000.0,29.0,6.125,1.428,2,4509.95,,2290.0,1105.0,,180,,,2,2,2,2,175000,2,1,1,1,1,,58.0,20%-<30%,3,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,3611,22.87,66800,116.82,921,1317,28
2022,549300AG64NHILB7ZP05,23580,GA,13139.0,13139001611.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,3,2,1,1,1,2,2,2,485000.0,95.0,3.625,0.205,2,6241.9,,2972.05,1727.05,,360,,,2,2,2,2,515000,1,1,3,5,1,,241.0,20%-<30%,3,9,1.0,14.0,,,,1.0,14.0,,,,2,2,6.0,,,,,6.0,,,,,2,2,2,1,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,4736,18.33,87700,168.18,1386,1440,13
2022,254900WEP08K7U7S3A80,12060,GA,13057.0,13057091011.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,32,1,2,2,2,395000.0,77.563,5.25,-0.025,2,3406.45,,1395.0,,1473.64,360,,,2,2,2,2,515000,1,1,3,5,1,,100.0,44,7,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,4236,34.96,95700,90.53,958,986,25
2022,549300DD5QQUHO6PCH70,12260,GA,13245.0,13245010706.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,3,32,1,2,2,2,175000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,64.0,20%-<30%,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,3,,,,6045,64.85,73800,86.99,1028,1886,26
2022,549300R9S3MVDV4MGF56,99999,GA,13305.0,13305970202.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,32,1,2,2,2,155000.0,79.57,,,3,,,,,,360,,,2,2,2,2,185000,1,1,3,5,1,,70.0,50%-60%,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,3,5.0,,,,4,,,,4314,37.92,64100,68.95,818,2068,28
2022,COINQMNIM6RBU631DD85,99999,GA,13031.0,13031110701.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,155000.0,70.0,5.5,0.592,2,7682.18,,5482.88,4487.88,5.0,360,,,2,2,2,2,225000,1,1,3,5,1,,39.0,41,2,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,1,,,,,10,,,,5830,26.78,64100,148.67,1265,2202,16
2022,549300DMYENRV818D594,42340,GA,13051.0,13051010812.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,555000.0,80.0,5.375,0.36,2,10155.0,,6703.0,5548.0,,360,,,2,2,2,2,695000,1,1,3,5,1,,166.0,39,9,1,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4920,37.83,83400,176.98,1557,1793,17
2022,5493000YNV8IX4VD3X12,31420,GA,13207.0,13207050102.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,475000.0,90.0,,,3,,,,,,360,,,2,2,2,2,535000,1,1,3,5,1,,154.0,36,3,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,4,,,,4251,35.66,70100,78.21,1120,1729,33
2022,254900WEP08K7U7S3A80,99999,GA,13039.0,13039010302.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,185000.0,78.632,4.5,1.737,2,11875.0,,6375.5,4680.5,,360,,,2,2,2,2,235000,2,1,1,1,1,,101.0,30%-<36%,9,7,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4791,37.78,64100,77.75,1170,1813,30
2022,5493003GQDUH26DNNH17,12060,GA,13089.0,13089021915.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,2,255000.0,67.368,3.625,0.044,3,2531.28,,0.0,,,360,,,2,2,2,2,385000,1,2,3,5,1,,131.0,<20%,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,1,,,,,10,,,,4869,83.69,95700,125.93,1542,1642,20
2022,JJKC32MCHWDI71265Z06,12060,GA,13089.0,13089020200.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,2,2,1,2,185000.0,71.66,5.05,-0.8,2,,,,,,360,,1,2,2,2,2,385000,1,1,3,5,1,,393.0,<20%,1,10,2.0,,,,,5.0,,,,,1,4,3.0,,,,,8.0,,,,,1,4,1,5,1,4,35-44,9999,No,,1,1,6,,,,,10,,,,2202,21.57,95700,234.39,620,678,53
2022,549300HW662MN1WU8550,12060,GA,13121.0,13121011442.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,1,435000.0,74.957,6.5,,3,,,,,,360,,,2,2,2,2,575000,1,3,3,5,1,,346.0,42,3,10,2.0,,,,,5.0,,,,,2,4,2.0,25.0,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,2,2,2,1.0,,,,10,,,,2344,42.45,95700,126.34,418,498,20
2022,5493008VVXQIDO1EZ460,16860,GA,13047.0,13047030600.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,135000.0,95.0,5.5,1.113,2,7278.11,,5256.36,3852.36,,360,,,2,2,2,2,145000,1,1,3,5,1,,42.0,40,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,1,,,,,10,,,,4990,14.07,75200,92.61,1113,2075,51
2022,6BYL5QZYBDK8S7L73M02,12060,GA,13121.0,13121010003.0,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,2,2,505000.0,63.888,,,3,,,,,,360,,,2,2,2,2,2205000,1,1,3,5,1,,349.0,39,11,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,7,,,,,4,,,,3963,29.78,95700,212.73,1157,705,23
2022,549300VORTI31GZTJL53,12060,GA,13135.0,13135050612.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,315000.0,61.17,3.99,0.58,2,8225.1,,5682.1,611.1,,360,,,2,2,2,2,515000,1,1,3,5,1,,128.0,44,3,1,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,1,1,2.0,,,,10,,,,4819,55.95,95700,106.27,1047,1245,21
2022,549300FGXN1K3HLB1R50,12060,GA,13135.0,13135050737.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,1,32,1,2,2,2,275000.0,69.94,,,3,,,,,,360,,84,2,2,2,2,385000,1,1,3,5,1,,80.0,36,3,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,3,2,,,,,7,,,,4240,82.05,95700,108.13,1185,1235,20
2022,549300HW662MN1WU8550,12060,GA,13135.0,13135050113.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,3,2,1,1,1,2,2,1,335000.0,75.0,4.5,,3,,,,,,180,,,2,2,2,2,455000,1,3,3,5,1,,133.0,48,3,10,2.0,,,,,5.0,,,,,2,4,2.0,25.0,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,2,2,2,1.0,,,,10,,,,6131,67.31,95700,87.37,1087,1237,17
2022,DX0JX77PRMOELF7VG772,17980,GA,13145.0,13145120301.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,205000.0,80.0,5.375,0.18,2,5300.61,,2721.0,1771.0,,360,,,2,2,2,2,255000,1,1,3,5,1,,82.0,47,3,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,2,,,,,10,,,,3738,33.55,67500,157.71,1005,1237,16
2022,549300FGXN1K3HLB1R50,99999,GA,13157.0,13157010107.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,31,1,2,2,2,265000.0,,2.25,-0.875,2,1410.56,,0.0,,,360,,,2,2,2,2,305000,1,1,3,5,1,,,,2,9,2.0,,,,,3.0,,,,,2,2,5.0,,,,,6.0,,,,,2,2,1,3,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5179,15.81,64100,210.81,1341,1423,16
2022,B4TYDEB6GKMZO031MB27,12060,GA,13121.0,13121010311.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,2,2,1,2,155000.0,86.55,,,3,,,,,,360,36,1,2,2,2,2,385000,1,1,3,5,1,,137.0,50%-60%,8,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,1,4.0,9.0,,4615,98.33,95700,104.87,1489,1903,10
2022,5493005PKOSG7MYX0B34,12060,GA,13121.0,13121000201.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,2,1,1,1,2,2,2,195000.0,95.0,5.0,1.277,2,3667.37,,1299.0,,,360,,,2,2,2,2,205000,1,1,3,5,1,,80.0,39,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,2.0,,,,10,,,,2751,19.99,95700,243.63,734,657,48
2022,54930030Z1JWTP3SVD16,12060,GA,13151.0,13151070109.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,32,1,2,2,2,175000.0,62.5,3.75,1.257,2,13060.95,,7591.99,3561.24,78.4,360,,,2,2,2,2,285000,1,1,3,5,1,,53.0,50%-60%,1,10,2.0,,,,,5.0,,,,,3,4,3.0,,,,,8.0,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,3,,,,,10,,,,3401,63.63,95700,96.37,871,1163,29
2022,549300LG7IO23TN5LR98,15260,GA,13127.0,13127000406.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,1111,1111,1111,355000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,312.0,Exempt,1111,1111,2.0,,,,,2.0,,,,,2,2,2.0,21.0,,,,2.0,21.0,,,,2,2,2,1,2,2,45-54,65-74,No,Yes,1111,1111,1111,,,,,1111,,,,6160,34.16,75000,91.21,2032,2505,28
2022,5493001SXWZ4OFP8Z903,12260,GA,13073.0,13073030503.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,235000.0,96.5,2.75,0.496,2,6310.85,,0.0,,,360,,,2,2,2,2,245000,1,1,3,5,1,,62.0,39,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,3,,,,,10,,,,12020,38.36,73800,120.91,3014,4514,19
2022,549300QKL5FUBZ8LSF50,12060,GA,13121.0,13121008801.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Female,3,0,2,1,1,1,2,2,2,415000.0,90.0,,,3,,,,,,360,,,2,2,2,2,465000,1,1,3,5,1,,557.0,<20%,7,10,3.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,5,6.0,,,2654,53.81,95700,169.73,745,1072,17
2022,549300LBCBNR1OT00651,12060,GA,13057.0,13057090202.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,155000.0,32.0,3.375,0.119,2,7905.88,,6112.69,4817.69,,360,,,2,2,2,2,495000,1,1,3,5,1,,31.0,48,1,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,1,2,2,>74,55-64,Yes,No,1,1,1,,,,,10,,,,6655,10.58,95700,117.21,1930,2486,22
2022,549300JGK6WNKYXQ0821,31420,GA,13021.0,13021011800.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,205000.0,80.0,,,3,,,,,,360,,,2,2,2,2,255000,1,1,3,5,1,,85.0,42,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,3,,,,3586,40.96,70100,121.47,719,1368,56
